place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJvY_GvGtHvDsRA6LxUH7v-w8,Blue Pearl Beach Guest Hous,,,258,4.2,,,096324 91533,,Blue Pearl Beach Guest Hous (Owner),https://www.google.com/maps/contrib/106785126552099392425,https://lh3.ggpht.com/p/AF1QipOLL2XZ-GoqD9N1h6XpJHO_r7Tvnd-V71TIbfLC=s1024,Hotel,"Hotel, Lodge, Home Stay",,,Open All Days,"3FQQ+PQF, Matadahitlu, Murdeshwar, Karnataka 581350","sea, clean rooms, price, room service, receptionist, smell, parking, cooperative, behaviour, shiva",https://www.google.com/maps/place/Blue+Pearl+Beach+Guest+Hous/data=!4m7!3m6!1s0x3bbc476bbcc68fbd:0xffbef7e50f1a203!8m2!3d14.0891021!4d74.4888566!16s%2Fg%2F11vbbkmgnq!19sChIJvY_GvGtHvDsRA6LxUH7v-w8?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJpT6eOHRBvDsRXFcusX9LofM,Aryan Home Stay and Rooms,,,82,4,"Name: ARYAN RESIDENCY
Link: https://www.google.com/maps/search/ARYAN+RESIDENCY/@14.096441299999999,74.4890937?authuser=0&hl=en&entry=ttu
Reviews: 634 reviews

Name: ARYAN HIGHWAY HOME STAY
Link: https://www.google.com/maps/search/ARYAN+HIGHWAY+HOME+STAY/@14.1004393,74.5042124?authuser=0&hl=en&entry=ttu
Reviews: 46 reviews

Name: ARSIK GUEST HOUSE
Link: https://www.google.com/maps/search/ARSIK+GUEST+HOUSE/@14.0997259,74.48750129999999?authuser=0&hl=en&entry=ttu
Reviews: 16 reviews

Name: Navdurgha Home Stay
Link: https://www.google.com/maps/search/Navdurgha+Home+Stay/@14.0979436,74.4894032?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Shri Murdeshwar Home Stay
Link: https://www.google.com/maps/search/Shri+Murdeshwar+Home+Stay/@14.102393099999999,74.5041605?authuser=0&hl=en&entry=ttu
Reviews: 4 reviews",,,,Aryan Home Stay and Rooms (Owner),https://www.google.com/maps/contrib/104605842663965370949,https://lh3.ggpht.com/p/AF1QipPMmhHsVSngZ3Bw8u7dgESySOB8wVR8cquhG-zT=s1024,Lodge,Lodge,,,Open All Days,"NEAR N.H 66,BHASTIMAKKI, MURUDESHWAR, Bhatkal, Karnataka 581350","price, hot water, clean rooms, highway",https://www.google.com/maps/place/Aryan+Home+Stay+and+Rooms/data=!4m7!3m6!1s0x3bbc4174389e3ea5:0xf3a14b7fb12e575c!8m2!3d14.1083567!4d74.503195!16s%2Fg%2F11tnfkh45f!19sChIJpT6eOHRBvDsRXFcusX9LofM?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJoyxJyNBGvDsRoqkKdKP23FE,Kamath Homestay - Homestay in Murudeshwar,,,134,4.1,,http://www.kamathhomestay.com/,097399 34770,,Kamath Homestay - Homestay in Murudeshwar (Owner),https://www.google.com/maps/contrib/101958719951301119972,https://lh3.ggpht.com/p/AG0ilSx2nZaBVIZ5iWrxrQIsGBwyRYpMiVo7iDhMFgWINOAUBL0y5nFU2Do5TiZtQmxNM0ElLPjnXosmqJmYcYCzIqXbA23A5EfyDA6PdGGBXamQGpnMGaMMq6Q99_t2NKQYXYiWZtiI=s1024,Home Stay,"Home Stay, Extended stay hotel, Farmstay, Guest house, Hotel, Resort hotel, Vacation home rental agency",,,Open All Days,"Post Office Road, near Venkataraman Temple, Murdeshwar, Karnataka 581350","beach, kitchen, price, service, distance, ventilation, 2021, dosa, hot water, cooperative",https://www.google.com/maps/place/Kamath+Homestay+-+Homestay+in+Murudeshwar/data=!4m7!3m6!1s0x3bbc46d0c8492ca3:0x51dcf6a3740aa9a2!8m2!3d14.0953861!4d74.4893077!16s%2Fg%2F11cnttbbz_!19sChIJoyxJyNBGvDsRoqkKdKP23FE?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJFQDO-9BGvDsRn5K-apa_pGY,Prabhu Homestay,,,256,3.9,,http://prabhuhomestaymurudeshwar.blogspot.com/,094486 39657,,Prabhu Homestay (Owner),https://www.google.com/maps/contrib/114621315844994317916,https://lh3.ggpht.com/p/AF1QipNJhhxMUV0T-m1fUnczOc6OHBTRrFkk7mOWsLsZ=s1024,Home Stay,"Home Stay, Extended stay hotel, Hotel, Lodge",,,Open All Days,"Murudeshwar Temple Hwy, Bhatkal, Murdeshwar, Karnataka 581350","price, hot water, beach, budget, clean rooms, owner, fan, money, check in, mosquitoes",https://www.google.com/maps/place/Prabhu+Homestay/data=!4m7!3m6!1s0x3bbc46d0fbce0015:0x66a4bf966abe929f!8m2!3d14.0934987!4d74.4899619!16s%2Fg%2F11f24wwq7w!19sChIJFQDO-9BGvDsRn5K-apa_pGY?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJo94hwtBGvDsRJovpXBQmMTE,Shri Vighneshwar Yatri Nivas,,,90,4.2,,,,,Shri Vighneshwar Yatri Nivas (Owner),https://www.google.com/maps/contrib/104324875961408291938,https://lh3.ggpht.com/p/AF1QipM4IKd3TwLxtshfpJZLAxRf6K2We605IBvZIz9j=s1024,Lodge,Lodge,,,Open All Days,"Murudeshwar Temple Hwy, Murdeshwar, Karnataka 581350","price, hot water, information",https://www.google.com/maps/place/Shri+Vighneshwar+Yatri+Nivas/data=!4m7!3m6!1s0x3bbc46d0c221dea3:0x313126145ce98b26!8m2!3d14.0942379!4d74.488298!16s%2Fg%2F11g9qgfdm6!19sChIJo94hwtBGvDsRJovpXBQmMTE?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJrYeVFtFGvDsRG-bCScc6ln8,Jaya Paradise murdeswar,,,833,3.7,,http://contactinfo.in/Hotel/jaya-paradise-Lodging.html,083101 33098,,Jaya Paradise murdeswar (Owner),https://www.google.com/maps/contrib/104689636435922558184,https://lh3.ggpht.com/p/AF1QipOgh4tdVnOjmrX16UeQwsd0su80I6iirC6Y0qfC=s1024,Lodge,Lodge,,,Open All Days,"near Canara bank, Gangavati, Murdeshwar, Bhatkal, Karnataka 581350","price, bar, tv, bed sheets, balcony, hot water, room service, behaviour, toilet, need",https://www.google.com/maps/place/Jaya+Paradise+murdeswar/data=!4m7!3m6!1s0x3bbc46d1169587ad:0x7f963ac749c2e61b!8m2!3d14.0944631!4d74.4916099!16s%2Fg%2F11c1ncv15d!19sChIJrYeVFtFGvDsRG-bCScc6ln8?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJ0_d0RNFGvDsRhQr0PrFxl14,Hotel THE palm Grove,,,421,3.2,,,,,Hotel THE palm Grove (Owner),https://www.google.com/maps/contrib/112109476946324376162,https://lh3.ggpht.com/p/AG0ilSwZx7JbPve2XDAj5ZTS3Tu1Je2uS6dzV4jhiSaegbITAPKe7dg-lU8BSjc2bR8nJM1yEkWoklMaeciQs_iUk-8K3i4otQ6E2o4qIn0-unTUa9T7GXJgLf4pSpnjQAs4tFFNtnfz=s1024,Lodge,Lodge,,,Open All Days,"Lakshmi Temple Main Rd, Murdeshwar, Karnataka 581350","hot water, taste, mosquito, money, customers, quantity, hygiene, management, chicken, beach",https://www.google.com/maps/place/Hotel+THE+palm+Grove/data=!4m7!3m6!1s0x3bbc46d14474f7d3:0x5e9771b13ef40a85!8m2!3d14.0953137!4d74.4925757!16s%2Fg%2F11b891p5yy!19sChIJ0_d0RNFGvDsRhQr0PrFxl14?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJCfWMWqFHvDsRUCCt8f_3-Hg,Murudeshwara Ocean Edge Beach Resort,,,2244,4.6,,https://www.murdeshwaroceanedge.com/,086609 65151,,Murudeshwara Ocean Edge Beach Resort (Owner),https://www.google.com/maps/contrib/113647513810691582311,https://lh3.ggpht.com/p/AF1QipM5TLz6xS6uR443sUS3MxkVnaAkv8xSvudEr6A4=s1024,Resort hotel,Resort hotel,,,Open All Days,"Near Temple, Murdeshwar, Karnataka 581350","meals, clean rooms, cottages, snacks, homestay, private beach, plates, super food, healthy environment, dormitory",https://www.google.com/maps/place/Murudeshwara+Ocean+Edge+Beach+Resort/data=!4m7!3m6!1s0x3bbc47a15a8cf509:0x78f8f7fff1ad2050!8m2!3d14.1118871!4d74.4856204!16s%2Fg%2F11j47x91sy!19sChIJCfWMWqFHvDsRUCCt8f_3-Hg?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJh6DEeQ1HvDsReEF9-RnNNEM,Kamath Residency,,,10,4.8,,,,,Kamath Residency (Owner),https://www.google.com/maps/contrib/106900543581091152687,https://lh3.ggpht.com/p/AF1QipP7Av9di7Y8Ew8se5endOps3ZftPViF9M5Iszbx=s1024,Hotel,Hotel,,,Open All Days,"Temple Road, near Church Cross, Matadahitlu, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Kamath+Residency/data=!4m7!3m6!1s0x3bbc470d79c4a087:0x4334cd19f97d4178!8m2!3d14.0912082!4d74.491635!16s%2Fg%2F11y166l744!19sChIJh6DEeQ1HvDsReEF9-RnNNEM?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJdRsPCQBHvDsRKKSpmMpNisA,Shivadarshini Residency,,,56,4.9,"Name: Shetty Residency
Link: https://www.google.com/maps/search/Shetty+Residency/@14.0941394,74.4884263?authuser=0&hl=en&entry=ttu
Reviews: 42 reviews

Name: Shri Durga Prasad Lodge
Link: https://www.google.com/maps/search/Shri+Durga+Prasad+Lodge/@14.0952633,74.49662839999999?authuser=0&hl=en&entry=ttu
Reviews: 41 reviews

Name: Shivadarshini
Link: https://www.google.com/maps/search/Shivadarshini/@14.095068699999999,74.4933739?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Shivamrutha Residency
Link: https://www.google.com/maps/search/Shivamrutha+Residency/@14.092454799999999,74.4916947?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews",,086606 24620,,Shivadarshini Residency (Owner),https://www.google.com/maps/contrib/102910397980596007094,https://lh3.ggpht.com/p/AF1QipM7vswegPJijmQWaGUiyYezbLwTCR8pMtwXtWck=s1024,Lodge,Lodge,,,Open All Days,"near, Moodlakatte Rd, Gangavati, Murdeshwar, Karnataka 581350","price, parking space, budget, environment, hospitality, hygiene",https://www.google.com/maps/place/Shivadarshini+Residency/data=!4m7!3m6!1s0x3bbc4700090f1b75:0xc08a4dca98a9a428!8m2!3d14.0929909!4d74.4915725!16s%2Fg%2F11w1zkybvp!19sChIJdRsPCQBHvDsRKKSpmMpNisA?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJhePJ5yVHvDsRG0skhy3eJJw,Ocean View Residency,,,269,4.7,,,096201 36677,,Ocean View Residency (Owner),https://www.google.com/maps/contrib/105935998839596519311,https://lh3.ggpht.com/p/AF1QipOrWPcZ4hp0lcZZu4INsIIgkcmu05DuZi_W71Sa=s1024,Home Stay,Home Stay,,,Open All Days,"Beach Road, Matadahitlu, Murdeshwar, Karnataka 581350","beach, clean rooms, parking, hot water, budget, cooperative, distance, hygiene, walking, room service",https://www.google.com/maps/place/Ocean+View+Residency/data=!4m7!3m6!1s0x3bbc4725e7c9e385:0x9c24de2d87244b1b!8m2!3d14.0906533!4d74.4893847!16s%2Fg%2F11vk880fmr!19sChIJhePJ5yVHvDsRG0skhy3eJJw?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJB_YIX59HvDsRFCdAiNY8qp4,Abhiman Residency,,,251,4.3,,,097416 50709,,Abhiman Residency (Owner),https://www.google.com/maps/contrib/106769029964823859779,https://lh3.ggpht.com/p/AF1QipPgI3LU2rAGEF5hmR3rovUtTBVNs-9UPCx4GBwL=s1024,Lodging,Lodging,,,Open All Days,"Unnamed Road, Moodlakatte Rd, Gangavati, Murdeshwar, Karnataka 581350","rooms, owner, price, family, distance, hospitality, AC, travel, check in, morning",https://www.google.com/maps/place/Abhiman+Residency/data=!4m7!3m6!1s0x3bbc479f5f08f607:0x9eaa3cd688402714!8m2!3d14.0932271!4d74.4927036!16s%2Fg%2F11h53fybzn!19sChIJB_YIX59HvDsRFCdAiNY8qp4?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJExRbctBGvDsRbTkZzKyJONQ,Hotel Kamats Yatri,,,315,3.7,"Name: Dhenu Atithya
Link: https://www.google.com/maps/search/Dhenu+Atithya/@14.0943081,74.48908899999999?authuser=0&hl=en&entry=ttu
Reviews: 2521 reviews

Name: Kamath Yatri Nivas - Hotel in Murudeshwar
Link: https://www.google.com/maps/search/Kamath+Yatri+Nivas+-+Hotel+in+Murudeshwar/@14.094792799999999,74.4865047?authuser=0&hl=en&entry=ttu
Reviews: 1164 reviews

Name: Kamath INN
Link: https://www.google.com/maps/search/Kamath+INN/@14.0913925,74.4915702?authuser=0&hl=en&entry=ttu
Reviews: 1074 reviews

Name: Shri Vighneshwar Yatri Nivas
Link: https://www.google.com/maps/search/Shri+Vighneshwar+Yatri+Nivas/@14.0942379,74.488298?authuser=0&hl=en&entry=ttu
Reviews: 90 reviews

Name: Kamath's Holiday's Inn
Link: https://www.google.com/maps/search/Kamath's+Holiday's+Inn/@14.094562499999999,74.49390679999999?authuser=0&hl=en&entry=ttu
Reviews: 18 reviews",,093432 18561,,Hotel Kamats Yatri (Owner),https://www.google.com/maps/contrib/108256967945393889484,https://lh3.ggpht.com/p/AF1QipP7n8sdaeb3z2ATOY4BS4bPhNE4ThX-TnPSZ1MG=s1024,Lodge,"Lodge, Home Stay",,,Open All Days,"Beach road, Murdeshwar, Matadahitlu, Murdeshwar, Karnataka 581350","beach, price, hot water, money, hygienic, bedsheets, maintenance, distance, lord shiva, dosa",https://www.google.com/maps/place/Hotel+Kamats+Yatri/data=!4m7!3m6!1s0x3bbc46d0725b1413:0xd43889accc19396d!8m2!3d14.0930344!4d74.4881258!16s%2Fg%2F11dftsnhrj!19sChIJExRbctBGvDsRbTkZzKyJONQ?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJF1FtHdhGvDsRD0ga-FLLiu8,Sun & Sand Luxury Stays Sea View,,,362,4.9,,http://sunandsandluxurystays.com/,089898 42828,,Sun & Sand Luxury Stays Sea View (Owner),https://www.google.com/maps/contrib/106447979894221863802,https://lh3.ggpht.com/p/AF1QipMkHQZ3J5vfQsNEH7kzLPlv2E0PVAASj1pEEDbA=s1024,Hotel,Hotel,,,Open All Days,"Naveen Beach Rd, Qazi Mohalla, Murdeshwar, Karnataka 581350","balcony, property, statue, shiva, clean rooms, sunset, room service, resort, the view, cooperative",https://www.google.com/maps/place/Sun+%26+Sand+Luxury+Stays+Sea+View/data=!4m7!3m6!1s0x3bbc46d81d6d5117:0xef8acb52f81a480f!8m2!3d14.100856!4d74.4875267!16s%2Fg%2F11ltsf0ld_!19sChIJF1FtHdhGvDsRD0ga-FLLiu8?authuser=0&hl=en&rclk=1,rooms in murudeshwar
ChIJhT4Zyy1BvDsR1KNWxR7nxa4,RNS Highway Hotel,"Basic rooms, some with air-conditioning, in a roadside retreat featuring a restaurant.",,2246,3.6,,http://www.naveenhotels.com/,083852 68192,,RNS Highway Hotel (Owner),https://www.google.com/maps/contrib/106696781501448710966,https://lh3.ggpht.com/p/AG0ilSyE-1JqsZh_PccCWHPRlDgYAYZEC3KiySuaSujhVnuHMOF7I3LPoE3AlMcprfl1jIlUAZZ2Jtkk1j71473xaDOSmxAP5RuRqq5LFiThRRcZpXaA42JV731FwJwP_iBXH331GGN46g=s1024,Hotel,Hotel,,,Open All Days,"NH 17, Taluk, near RNS Hospital, Bhatkal, Murdeshwar, Karnataka 581350","service, budget, food quality, behavior, vehicle, cockroaches, idli, charge, intercom, crowd",https://www.google.com/maps/place/RNS+Highway+Hotel/data=!4m7!3m6!1s0x3bbc412dcb193e85:0xaec5e71ec556a3d4!8m2!3d14.0937221!4d74.5042118!16s%2Fg%2F1q5gj0g8l!19sChIJhT4Zyy1BvDsR1KNWxR7nxa4?authuser=0&hl=en&rclk=1,rooms in murudeshwar
