place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJM6Dxv9BGvDsRAgkEzIsDMFM,Dhenu Atithya,"Unfussy rooms, some with air-conditioning, in a bright, cosy property with a Chinese restaurant.",,2521,3.8,,,096206 25718,,Dhenu Atithya (Owner),https://www.google.com/maps/contrib/115514236961356069230,https://lh3.ggpht.com/p/AF1QipOwiSzucTk8ipyhC-JTGNcToL7YoplcKQ6pPnB7=s1024,Hotel,Hotel,,,Open All Days,"Bus Stand, Murudeshwar Temple Hwy, opp. KSRTC Ticket Booking Centre, Gangavati, Murdeshwar, Karnataka 581350","hot water, vegetarian, distance, pooja, cow, budget, parking space, non veg, shiva, bed bugs",https://www.google.com/maps/place/Dhenu+Atithya/data=!4m7!3m6!1s0x3bbc46d0bff1a033:0x5330038bcc040902!8m2!3d14.0943081!4d74.489089!16s%2Fg%2F124ygd95l!19sChIJM6Dxv9BGvDsRAgkEzIsDMFM?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJP4tMFQBHvDsRDz1vUAsYSSE,Signature stay,,,28,4.4,,,077601 58217,,Signature stay (Owner),https://www.google.com/maps/contrib/117597915935399274616,https://lh3.ggpht.com/p/AF1QipM2OGuOgXFdiE32clBiIoAFSYzdZIPx5yiqvwoD=s1024,Lodge,Lodge,,,Open All Days,"Murudeshwar Temple Hwy, Gangavati, Murdeshwar, Karnataka 581350","price, beach",https://www.google.com/maps/place/Signature+stay/data=!4m7!3m6!1s0x3bbc4700154c8b3f:0x2149180b506f3d0f!8m2!3d14.0903154!4d74.4926924!16s%2Fg%2F11mczvpwpp!19sChIJP4tMFQBHvDsRDz1vUAsYSSE?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJExRbctBGvDsRbTkZzKyJONQ,Hotel Kamats Yatri,,,315,3.7,"Name: Dhenu Atithya
Link: https://www.google.com/maps/search/Dhenu+Atithya/@14.0943081,74.48908899999999?authuser=0&hl=en&entry=ttu
Reviews: 2521 reviews

Name: Kamath Yatri Nivas - Hotel in Murudeshwar
Link: https://www.google.com/maps/search/Kamath+Yatri+Nivas+-+Hotel+in+Murudeshwar/@14.094792799999999,74.4865047?authuser=0&hl=en&entry=ttu
Reviews: 1164 reviews

Name: Kamath INN
Link: https://www.google.com/maps/search/Kamath+INN/@14.0913925,74.4915702?authuser=0&hl=en&entry=ttu
Reviews: 1074 reviews

Name: Shri Vighneshwar Yatri Nivas
Link: https://www.google.com/maps/search/Shri+Vighneshwar+Yatri+Nivas/@14.0942379,74.488298?authuser=0&hl=en&entry=ttu
Reviews: 90 reviews

Name: Kamath's Holiday's Inn
Link: https://www.google.com/maps/search/Kamath's+Holiday's+Inn/@14.094562499999999,74.49390679999999?authuser=0&hl=en&entry=ttu
Reviews: 18 reviews",,093432 18561,,Hotel Kamats Yatri (Owner),https://www.google.com/maps/contrib/108256967945393889484,https://lh3.ggpht.com/p/AF1QipP7n8sdaeb3z2ATOY4BS4bPhNE4ThX-TnPSZ1MG=s1024,Lodge,"Lodge, Home Stay",,,Open All Days,"Beach road, Murdeshwar, Matadahitlu, Murdeshwar, Karnataka 581350","beach, price, hot water, money, hygienic, bedsheets, maintenance, distance, lord shiva, dosa",https://www.google.com/maps/place/Hotel+Kamats+Yatri/data=!4m7!3m6!1s0x3bbc46d0725b1413:0xd43889accc19396d!8m2!3d14.0930344!4d74.4881258!16s%2Fg%2F11dftsnhrj!19sChIJExRbctBGvDsRbTkZzKyJONQ?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJ0_d0RNFGvDsRhQr0PrFxl14,Hotel THE palm Grove,,,421,3.2,,,,,Hotel THE palm Grove (Owner),https://www.google.com/maps/contrib/112109476946324376162,https://lh3.ggpht.com/p/AG0ilSwZx7JbPve2XDAj5ZTS3Tu1Je2uS6dzV4jhiSaegbITAPKe7dg-lU8BSjc2bR8nJM1yEkWoklMaeciQs_iUk-8K3i4otQ6E2o4qIn0-unTUa9T7GXJgLf4pSpnjQAs4tFFNtnfz=s1024,Lodge,Lodge,,,Open All Days,"Lakshmi Temple Main Rd, Murdeshwar, Karnataka 581350","hot water, taste, mosquito, money, customers, quantity, hygiene, management, chicken, beach",https://www.google.com/maps/place/Hotel+THE+palm+Grove/data=!4m7!3m6!1s0x3bbc46d14474f7d3:0x5e9771b13ef40a85!8m2!3d14.0953137!4d74.4925757!16s%2Fg%2F11b891p5yy!19sChIJ0_d0RNFGvDsRhQr0PrFxl14?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJzZdpa8RHvDsRkemkLRFe-rg,SIGANDOORESHWARI LODGE,"We provide a relaxed and comfortable staying experience in our Lodge which is just 10 mins of walking distance from the beach and the holy Murdeshwar Temple.
We do not compromise when it comes to quality, cleanliness and customer service.
Looking forward to welcome you and provide a wonderful staying experience with us.",,236,4,,,,,SIGANDOORESHWARI LODGE (Owner),https://www.google.com/maps/contrib/116955248756290275310,https://lh3.ggpht.com/p/AF1QipNbS9KxDkn-G_6LUiyVlyPgn6ZFqSWtnqMtXtGM=s1024,Lodging,Lodging,,,Open All Days,"Murdeshwar, Karnataka 581350","hotel, service, ac, hot water, bathroom, budget, clean rooms, morning, parking, wifi",https://www.google.com/maps/place/SIGANDOORESHWARI+LODGE/data=!4m7!3m6!1s0x3bbc47c46b6997cd:0xb8fa5e112da4e991!8m2!3d14.0952204!4d74.4946022!16s%2Fg%2F11my265tnf!19sChIJzZdpa8RHvDsRkemkLRFe-rg?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJT3iImc1HvDsR9yOw1LdknGQ,Sumukha Lodge,,,27,3.5,"Name: Hotel Murdeshwar International Lodging And Boarding
Link: https://www.google.com/maps/search/Hotel+Murdeshwar+International+Lodging+And+Boarding/@14.066868200000002,74.5049217?authuser=0&hl=en&entry=ttu
Reviews: 292 reviews

Name: Esha Lodging and Boarding
Link: https://www.google.com/maps/search/Esha+Lodging+and+Boarding/@14.095068999999999,74.49319899999999?authuser=0&hl=en&entry=ttu
Reviews: 233 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Naik Residency
Link: https://www.google.com/maps/search/Naik+Residency/@14.096837299999999,74.50111369999999?authuser=0&hl=en&entry=ttu
Reviews: 8 reviews

Name: Shri Krishna Residency
Link: https://www.google.com/maps/search/Shri+Krishna+Residency/@14.095120999999999,74.4934476?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews",,080739 58989,1,Sumukha Lodge (Owner),,https://lh3.ggpht.com/p/AG0ilSxaeLs69emeuQWQrGAUKqrjZSScidYXz23b03fAj-YmdRwdjPht_K9eB-_9teWmOWBHrDMOW3Fz81iqVqq6IiUNdaU5WgAvebjtUsWLNBjeNouwaBe1F0n9rfx3lKp3eBlVKZ0=s1024,Lodge,Lodge,,,Open All Days,"3FVV+W4W, Murudeshwar Temple Hwy, Gangavati, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Sumukha+Lodge/data=!4m7!3m6!1s0x3bbc47cd9988784f:0x649c64b7d4b023f7!8m2!3d14.0948632!4d74.4928421!16s%2Fg%2F11fd72qmzg!19sChIJT3iImc1HvDsR9yOw1LdknGQ?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJ0Yj0wdBGvDsR19e_3Hbh-oM,Bhadrambikeshwara Residency,,,246,3,,,094815 89056,1,Bhadrambikeshwara Residency (Owner),,https://lh3.ggpht.com/p/AG0ilSxRxfZLUSWJ-Y4_JGMoE79k-4WSdW-_PeZ24SptjwgaGl9hyYZTI7kMFxWjaosJrX_AO9yFasTqcBraL_H2S24DUUuYQp2rjtyE-Ns1RfSxO_halItq9X73cd1IULFhUTyRmRL7Fg=s1024,Lodge,Lodge,,,Open All Days,"3FVQ+GGG, Murudeshwar Temple Hwy, Matadahitlu, Murdeshwar, Karnataka 581350","service, behaviour, price, money, hot water, AC, ventilation, economy, fraud, rude",https://www.google.com/maps/place/Bhadrambikeshwara+Residency/data=!4m7!3m6!1s0x3bbc46d0c1f488d1:0x83fae176dcbfd7d7!8m2!3d14.0938118!4d74.4888252!16s%2Fg%2F11f4wtm_8j!19sChIJ0Yj0wdBGvDsR19e_3Hbh-oM?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJKcpT59NGvDsRWolMh0XeQo4,Hotel Murdeshwar International Lodging And Boarding,,,292,3.7,"Name: Kamath Yatri Nivas - Hotel in Murudeshwar
Link: https://www.google.com/maps/search/Kamath+Yatri+Nivas+-+Hotel+in+Murudeshwar/@14.094792799999999,74.4865047?authuser=0&hl=en&entry=ttu
Reviews: 1164 reviews

Name: SIGANDOORESHWARI LODGE
Link: https://www.google.com/maps/search/SIGANDOORESHWARI+LODGE/@14.095220399999999,74.4946022?authuser=0&hl=en&entry=ttu
Reviews: 236 reviews

Name: Shri Vighneshwar Yatri Nivas
Link: https://www.google.com/maps/search/Shri+Vighneshwar+Yatri+Nivas/@14.0942379,74.488298?authuser=0&hl=en&entry=ttu
Reviews: 90 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews",,,,Hotel Murdeshwar International Lodging And Boarding (Owner),https://www.google.com/maps/contrib/116662890214717890366,https://lh3.ggpht.com/p/AF1QipNaeaTKCC439DGu2FgaiRkqBN5YW1KIrCf_75A3=s1024,Lodge,Lodge,,,Open All Days,"Temple main road,Murdeshwar,Bhatkal, Murdeshwar, Karnataka 581421","AC, mosquito, hot water, service, prices",https://www.google.com/maps/place/Hotel+Murdeshwar+International+Lodging+And+Boarding/data=!4m7!3m6!1s0x3bbc46d3e753ca29:0x8e42de45874c895a!8m2!3d14.0668682!4d74.5049217!16s%2Fg%2F11f03z7r6h!19sChIJKcpT59NGvDsRWolMh0XeQo4?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJhePJ5yVHvDsRG0skhy3eJJw,Ocean View Residency,,,269,4.7,,,096201 36677,,Ocean View Residency (Owner),https://www.google.com/maps/contrib/105935998839596519311,https://lh3.ggpht.com/p/AF1QipOrWPcZ4hp0lcZZu4INsIIgkcmu05DuZi_W71Sa=s1024,Home Stay,Home Stay,,,Open All Days,"Beach Road, Matadahitlu, Murdeshwar, Karnataka 581350","beach, clean rooms, parking, hot water, budget, cooperative, distance, hygiene, walking, room service",https://www.google.com/maps/place/Ocean+View+Residency/data=!4m7!3m6!1s0x3bbc4725e7c9e385:0x9c24de2d87244b1b!8m2!3d14.0906533!4d74.4893847!16s%2Fg%2F11vk880fmr!19sChIJhePJ5yVHvDsRG0skhy3eJJw?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJC1k9EQRHvDsRr9WLJb1PUA0,MURDESHWAR BEACH RESIDENCY,,,45,4.2,,,,,MURDESHWAR BEACH RESIDENCY (Owner),https://www.google.com/maps/contrib/101334913022623912201,https://lh3.ggpht.com/p/AF1QipNbywyZT0WP9M1UAUCpe8HE1lbOnB5rPFRXffWD=s1024,Resort hotel,"Resort hotel, Lodge",,,Open All Days,"Golf beach road, Matadahitlu, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/MURDESHWAR+BEACH+RESIDENCY/data=!4m7!3m6!1s0x3bbc4704113d590b:0xd504fbd258bd5af!8m2!3d14.0877333!4d74.4891407!16s%2Fg%2F11t7t1slpk!19sChIJC1k9EQRHvDsRr9WLJb1PUA0?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJAwK95ydHvDsRRri720sO3oo,Vrindhavan Homestay,,,183,4.8,,,077959 56196,,Vrindhavan Homestay (Owner),https://www.google.com/maps/contrib/106486366446045853133,https://lh3.ggpht.com/p/AF1QipM5L972U76LDbMLTtaDWjNTkkwQ-rfPD0BGvJ5c=s1024,Home Stay,"Home Stay, Extended stay hotel, Farmstay, Guest house, Gym, Gymnastics center, Hotel, Lodge",,,Open All Days,"Gangavati, Murdeshwar, Karnataka 581350","hospitality, property, trip, amenities, beach, hygiene, management, team, scuba diving, language barrier",https://www.google.com/maps/place/Vrindhavan+Homestay/data=!4m7!3m6!1s0x3bbc4727e7bd0203:0x8ade0e4bdbbbb846!8m2!3d14.0906828!4d74.4940432!16s%2Fg%2F11vkdmvzkc!19sChIJAwK95ydHvDsRRri720sO3oo?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJLfX9VAhHvDsRZHnVTBYPYgc,Nestle Sahyadri Beachfront Homestay Murudeshwar,,,588,4.9,,https://beachstaymurudeshwar.in/,099454 94973,,Nestle Sahyadri Beachfront Homestay Murudeshwar (Owner),https://www.google.com/maps/contrib/116166196761589386581,https://lh3.ggpht.com/p/AF1QipMiq01lItUBp9UjyhRqynw7oUbM7SHMvQiDnSEs=s1024,Home Stay,"Home Stay, Beach pavillion, Guest house, Resort hotel",,,Open All Days,"House No 1, Christian Colony, Tuddalli, Bailur, Murdeshwar, Karnataka 581350","hospitality, property, meals, hygienic, statue, lord shiva, sunset, neer dosa, fish curry, waves",https://www.google.com/maps/place/Nestle+Sahyadri+Beachfront+Homestay+Murudeshwar/data=!4m7!3m6!1s0x3bbc470854fdf52d:0x7620f164cd57964!8m2!3d14.110781!4d74.4855951!16s%2Fg%2F11symz0xjd!19sChIJLfX9VAhHvDsRZHnVTBYPYgc?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJ9zzFW9JBvDsR5J35VOP_r6k,"Coastal Pearl Homestay - Murudeshwar, Karnataka",,,320,4.9,,https://www.coastalpearlhomestay.com/,063615 53206,,"Coastal Pearl Homestay - Murudeshwar, Karnataka (Owner)",https://www.google.com/maps/contrib/106269059000776082626,https://lh3.ggpht.com/p/AF1QipMUicwuX4PDJzfSPV28VbDFRIFf7-FSt7IOhtg2=s1024,Home Stay,Home Stay,,,Open All Days,"1, Hotel Road, opp. to RNS Highway, Konarkeri, Mavalli, Murdeshwar, Karnataka 581350","property, hospitality, highway, management, feel, needs, vacation, beach, narasimha, hills","https://www.google.com/maps/place/Coastal+Pearl+Homestay+-+Murudeshwar,+Karnataka/data=!4m7!3m6!1s0x3bbc41d25bc53cf7:0xa9afffe354f99de4!8m2!3d14.0965413!4d74.5102689!16s%2Fg%2F11swzl6yk_!19sChIJ9zzFW9JBvDsR5J35VOP_r6k?authuser=0&hl=en&rclk=1",lodges in murudeshwar
ChIJ78tM2tlGvDsRSVEHfwnTIQ4,Amani Beach Home stay,,,825,4.6,,http://www.amanibeachhomestay.in/,074069 03665,,Amani Beach Home stay (Owner),https://www.google.com/maps/contrib/104979486724811083266,https://lh3.ggpht.com/p/AF1QipMcGbs3pXFSPd-m2DcQm9iujMdfZv-hGAK702yb=s1024,Home Stay,"Home Stay, Hotel",,,Open All Days,"Naveen Beach Rd, Qazi Mohalla, Murdeshwar, Karnataka 581350","hygienic, dormitory, sea, clean rooms, barbecue, sunset, distance, budget, cooperative, lord shiva",https://www.google.com/maps/place/Amani+Beach+Home+stay/data=!4m7!3m6!1s0x3bbc46d9da4ccbef:0xe21d3097f075149!8m2!3d14.1006916!4d74.4875226!16s%2Fg%2F11clwmr8b7!19sChIJ78tM2tlGvDsRSVEHfwnTIQ4?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJhT4Zyy1BvDsR1KNWxR7nxa4,RNS Highway Hotel,"Basic rooms, some with air-conditioning, in a roadside retreat featuring a restaurant.",,2246,3.6,,http://www.naveenhotels.com/,083852 68192,,RNS Highway Hotel (Owner),https://www.google.com/maps/contrib/106696781501448710966,https://lh3.ggpht.com/p/AG0ilSyE-1JqsZh_PccCWHPRlDgYAYZEC3KiySuaSujhVnuHMOF7I3LPoE3AlMcprfl1jIlUAZZ2Jtkk1j71473xaDOSmxAP5RuRqq5LFiThRRcZpXaA42JV731FwJwP_iBXH331GGN46g=s1024,Hotel,Hotel,,,Open All Days,"NH 17, Taluk, near RNS Hospital, Bhatkal, Murdeshwar, Karnataka 581350","service, budget, food quality, behavior, vehicle, cockroaches, idli, charge, intercom, crowd",https://www.google.com/maps/place/RNS+Highway+Hotel/data=!4m7!3m6!1s0x3bbc412dcb193e85:0xaec5e71ec556a3d4!8m2!3d14.0937221!4d74.5042118!16s%2Fg%2F1q5gj0g8l!19sChIJhT4Zyy1BvDsR1KNWxR7nxa4?authuser=0&hl=en&rclk=1,lodges in murudeshwar
ChIJB_YIX59HvDsRFCdAiNY8qp4,Abhiman Residency,,,251,4.3,,,097416 50709,,Abhiman Residency (Owner),https://www.google.com/maps/contrib/106769029964823859779,https://lh3.ggpht.com/p/AF1QipPgI3LU2rAGEF5hmR3rovUtTBVNs-9UPCx4GBwL=s1024,Lodging,Lodging,,,Open All Days,"Unnamed Road, Moodlakatte Rd, Gangavati, Murdeshwar, Karnataka 581350","rooms, owner, price, family, distance, hospitality, AC, travel, check in, morning",https://www.google.com/maps/place/Abhiman+Residency/data=!4m7!3m6!1s0x3bbc479f5f08f607:0x9eaa3cd688402714!8m2!3d14.0932271!4d74.4927036!16s%2Fg%2F11h53fybzn!19sChIJB_YIX59HvDsRFCdAiNY8qp4?authuser=0&hl=en&rclk=1,lodges in murudeshwar
